srcdetail,happendate,roadtype,happentime,road,areaNm,y1,modDttm,x1,comment,region,direction,datetime,hash,upload,UID
熱心聽眾,2024/01/27,其他,21:53:00,,汐止楊梅-國道1號高架,25.069801,2024-01-27 22:52:07.3,121.441956,南下在66公里*2158 北控 出交流道了**五楊*楊梅校前路前.機車誤闖.通知,N,南下,2024/01/27-21:53:00,c1b63c65804cfc052ef4db6242877727,True,11301270263-0
熱心聽眾+0912,2024/01/27,交通障礙,21:39:00,,中山高速公路-國道１號,23.80179,2024-01-27 23:08:38.303,120.48277,北上在228公里到229公里之間*2308 中控 排除*.過西螺服務區.外.大塑膠籃.通知,M,北上,2024/01/27-21:39:00,08233dddc51cec998beb9152790f7719,True,11301270259-0
熱心聽眾0965,2024/01/27,交通障礙,22:12:00,,蔣渭水高速公路-國道５號,23.79289,2024-01-27 23:10:19.293,120.48001,北上在13.7公里*2306 坪控 排除*.過坪林行控專用道 路肩 自小客拋錨 沒閃燈+沒警示 2人下車揮舞手電筒,N,北上,2024/01/27-22:12:00,de10b47080ec1586d9b257a244877861,True,11301270266-0
坪林行控中心,2024/01/27,交通障礙,23:17:00,,蔣渭水高速公路-國道５號,24.88842,2024-01-27 23:18:21.013,121.76228,北上在22.5公里1大客車故障  佔用外側避車彎  23:07 拖吊車抵達,N,北上,2024/01/27-23:17:00,7941d7fee573b740936e2a90fb792783,True,11301270270-0
熱心聽眾0905,2024/01/27,道路施工,22:52:00,,桃園市-中壢區,24.979939,2024-01-27 23:21:10.417,121.21472,*2318 用路人0905+0903 中+外 路面施工 內側可通行 員警到現場指揮交通**2256 通報中福派出所*.中園路 往北 在國一 內壢前 回堵1公里,N,無,2024/01/27-22:52:00,0929d22ccfc2d6f6054a40b846f1f7ef,True,11301270269-0
坪林行控中心,2024/01/27,交通障礙,23:17:00,,蔣渭水高速公路-國道５號,24.88842,2024-01-27 23:48:56.493,121.76228,北上在22.5公里*2348 坪控 故障大客車已排除*.雪隧 1大客車故障  佔用外側避車彎  23:07 拖吊車抵達,N,北上,2024/01/27-23:17:00,f5690a67cc5bf4f08a10e6303477f5b4,True,11301270270-0
公路局中區養護工程分局,2024/01/28,道路施工,00:05:00,,(西濱快速)-台61線,24.18912,2024-01-28 00:07:27.793,120.49979,南下在161.9公里到163.59公里之間台61線南下161K+900至163K+590中彰大橋路段，自113年1月28日當日8時起至17時止，於外側及路肩進行光纖受損維修，依施作位置現況管制或封閉車道，請注意路況並小心駕駛。,M,南下,2024/01/28-00:05:00,f368341f48c327e49d9e06ad57d708b6,True,11301280001-0
熱心聽眾0911,2024/01/28,其他,00:12:00,,福爾摩沙高速公路-國道３號,24.75701,2024-01-28 00:14:19.26,121.00311,北上在99公里.過新竹系統 外路肩 1白流浪狗跑來跑去,N,北上,2024/01/28-00:12:00,542c767d8d77d055641108fb5e986467,True,11301280002-0
熱心聽眾0922,2024/01/28,交通障礙,01:53:00,,福爾摩沙高速公路-國道３號,24.98915,2024-01-28 01:54:56.84,121.48278,南下在36公里.過中和 外 拋錨車 有警示 太近,N,南下,2024/01/28-01:53:00,e263979ff99f61d5d76316e343160502,True,11301280003-0
熱心聽眾0909,2024/01/28,交通障礙,02:00:00,,中山高速公路-國道１號,25.12263,2024-01-28 02:01:28.36,121.73558,北上.過桃園 路肩 自小客拋敖 有警示 有閃燈,N,北上,2024/01/28-02:00:00,5d99b9d1c66cfb0c38121b92940b95c5,True,11301280004-0
熱心聽眾0965,2024/01/28,交通障礙,02:05:00,,汐止楊梅-國道1號高架,25.077805,2024-01-28 02:06:41.73,121.50557,北上在24.8公里*汐五*環北前 外路肩 1白帆布,N,北上,2024/01/28-02:05:00,c0e95eabeba6164f3ab86d8c0a143f19,True,11301280005-0
熱心聽眾0965,2024/01/28,交通障礙,02:05:00,,汐止楊梅-國道1號高架,25.077805,2024-01-28 02:29:01.043,121.50557,北上在24.8公里*0228 北控 排除**汐五*環北前 外路肩 1白帆布,N,北上,2024/01/28-02:05:00,0b9bc781b66606e78c27dd65fdec1057,True,11301280005-0
熱心聽眾0922,2024/01/28,交通障礙,01:53:00,,福爾摩沙高速公路-國道３號,24.98915,2024-01-28 02:29:15.873,121.48278,南下在36公里*0228 北控 排除*.過中和 外 拋錨車 有警示 太近,N,南下,2024/01/28-01:53:00,e4cab963c34e2a72b9089076e3cdef82,True,11301280003-0
熱心聽眾0909,2024/01/28,交通障礙,02:00:00,,中山高速公路-國道１號,25.12263,2024-01-28 02:33:54.407,121.73558,北上*0233 北控 排除*.過桃園 路肩 自小客拋敖 有警示 有閃燈,N,北上,2024/01/28-02:00:00,0f37d9216edbd52f5e0d2390d9a4fb54,True,11301280004-0
公路局北區養護工程分局,2024/01/28,事故,02:51:00,,(特2號道路)-台65線,24.99747,2024-01-28 02:52:28.75,121.44928,南下在3.8公里.新莊二前 事故 佔用內側車道 新莊分局員現場處理中。,N,南下,2024/01/28-02:51:00,dd12354269f2b83d03403bcbb3cb799a,True,11301280006-0
熱心聽眾0915,2024/01/28,交通障礙,02:53:00,,中山高速公路-國道１號,23.028847,2024-01-28 02:53:56.87,120.24933,北上在321公里.永康前 外 大棧板,S,北上,2024/01/28-02:53:00,577f53d358f8c46dfbcd2f95658333ee,True,11301280007-0
桃園市警察局勤務中心八德分局四維派出所,2024/01/28,道路施工,02:54:00,,桃園市-八德區,24.94969,2024-01-28 02:56:21.903,121.29131,.和平路112號 - 和平路276巷口 道路施工 雙向道路封閉 請用路人改道,N,無,2024/01/28-02:54:00,77e6d57b00bd31675ea315a13154cd4c,True,11301280008-0
熱心聽眾0915,2024/01/28,交通障礙,02:53:00,,中山高速公路-國道１號,23.028847,2024-01-28 03:27:36.577,120.24933,北上在321公里*0327 南控 排除*.永康前 外 大棧板,S,北上,2024/01/28-02:53:00,e4405fcc897df12c6cea9c17be09d075,True,11301280007-0
公路局北區養護工程分局,2024/01/28,事故,02:51:00,,(特2號道路)-台65線,24.99747,2024-01-28 03:43:30.577,121.44928,南下在3.8公里*0343 北分局 員警回報事故已排除*.新莊二前 2自小客車事故 佔用內側車道 新莊分局員現場處理中。,N,南下,2024/01/28-02:51:00,f32a194513ac08993bcba75d794a331f,True,11301280006-0
熱心聽眾0966,2024/01/28,交通障礙,04:09:00,,中山高速公路-國道１號,25.06597,2024-01-28 04:10:24.98,121.37608,北上在40公里.過林口一 內 自小客拋錨 沒有警示,N,北上,2024/01/28-04:09:00,0051dd015bab2d4592125ba72bb320e2,True,11301280009-0
公路局雲嘉南區養護工程分局,2024/01/28,其他,04:26:00,,太保塔塔加-台18線,23.432222,2024-01-28 04:27:26.043,120.619446,雙向在37公里到40公里之間監測番路部分路段有濃霧，請用路人開啟頭燈降低車速，小心駕駛。,S,雙向,2024/01/28-04:26:00,4bd0ac98f13d2f448cd181d4db39afef,True,11301280010-0
熱心聽眾0966,2024/01/28,交通障礙,04:09:00,,中山高速公路-國道１號,25.06597,2024-01-28 05:07:24.297,121.37608,北上在40公里*0507 北控 排除*.過林口一 內 自小客拋錨 沒有警示,N,北上,2024/01/28-04:09:00,4733356431ccd3537a70449a8dd6b096,True,11301280009-0
熱心聽眾0926,2024/01/27,道路施工,22:07:00,,福爾摩沙高速公路-國道３號,22.77058,2024-01-28 05:11:14.107,120.43856,南下在385公里到388公里之間*0511 南控 已離場*.過燕巢系統 內中施工 剩下外線可走 施工現場有大量灰塵 視線很不清楚,S,南下,2024/01/27-22:07:00,8e10fc27ed1a4dc7d323255bd25fe06b,True,11301270265-0
熱心聽眾0976,2024/01/28,其他,05:08:00,,福爾摩沙高速公路-國道３號,24.95974,2024-01-28 05:14:17.86,121.42975,北上在42.6公里.土城 台65接國3入口匝道 內 1流浪狗,N,北上,2024/01/28-05:08:00,f971db2acc5776d7dd4cbd15d85fb640,True,11301280012-0
熱心聽眾0901,2024/01/28,交通障礙,05:02:00,,中山高速公路-國道１號,25.12263,2024-01-28 05:15:37.35,121.73558,北上.泰安服務區前 外 大貨車拋錨,M,北上,2024/01/28-05:02:00,8e3297b69b3d79f02f89c1ec6c3abb79,True,11301280011-0
熱心聽眾0986,2024/01/28,交通障礙,05:56:00,,汐止楊梅-國道1號高架,25.069801,2024-01-28 05:58:04.023,121.441956,南下在69.5公里*五楊*楊梅校前路前 外路肩 小客車爆胎 有閃燈 未警示,N,南下,2024/01/28-05:56:00,cec983fbc61e00b0cfed310063546116,True,11301280013-0
熱心聽眾0902,2024/01/28,事故,06:19:00,,(台北楓港)-台１線,25.045685,2024-01-28 06:23:57.967,121.51962,南下在429.85公里到432.6公里之間.枋寮前 屏東佳冬戰備跑道路段 全 車禍 全線封閉 請改道,S,南下,2024/01/28-06:19:00,dfe872db803ee35ce7c2883bf1ae3438,True,11301280014-0
熱心聽眾0976,2024/01/28,其他,05:08:00,,福爾摩沙高速公路-國道３號,24.95974,2024-01-28 06:30:19.187,121.42975,北上在42.6公里.*0629 用路人0913 沒有看到狗了*土城 台65接國3入口匝道 內 1流浪狗,N,北上,2024/01/28-05:08:00,cc3861cd5df185444e990709588e35cd,True,11301280012-0
公路局東區養護工程分局,2024/01/28,交通障礙,06:33:00,,(台北楓港)-台９線,25.045685,2024-01-28 06:34:55.043,121.51962,在119.2公里台9線119.2K南澳路段，故障車處理中，用路人行經該路段小心通行。,E,無,2024/01/28-06:33:00,3997934f0ccae884950428f7fc32b021,True,11301280017-0
熱心聽眾0986,2024/01/28,交通障礙,05:56:00,,汐止楊梅-國道1號高架,25.069801,2024-01-28 06:35:17.247,121.441956,南下在69.5公里*0635 北控 排除**五楊*楊梅校前路前 外路肩 小客車爆胎 有閃燈 未警示,N,南下,2024/01/28-05:56:00,09eab991d30cb18468e0f86dd828b0ee,True,11301280013-0
公路局北區養護工程局,2024/01/28,交通障礙,06:40:00,,(西濱快速)-台61線,25.12153,2024-01-28 06:42:06.427,121.30681,"南下在19.5公里到19.7公里之間*已通知工務段派員處理*蘆竹路段,路肩,狗屍體",N,南下,2024/01/28-06:40:00,b3ceb883f825e6a984cbaa8c77f1daf4,True,11301280018-0
公路局中區養護工程分局,2024/01/28,交通管制,06:41:00,,(霧社大禹嶺)-台14甲,24.110086,2024-01-28 06:42:30.653,121.20065,雙向在18公里到41.5公里之間台14甲線翠峰至大禹嶺(18k~41.5k)昨(27)夜實施預警性封閉路段，將於今(28)晨7時解除恢復交通。惟經本局派員檢視路況，前管制路段武嶺至松雪樓(31k-33k)路面(肩)結冰未融限加掛雪鍊通行，該路段急彎崎嶇陡峭，建議採四輪傳動車輛加掛雪鍊通行。【提醒用路人：高山氣候嚴峻變化迅速，管制路段仍視現況機動調整；另依113年合歡山雪季公告事項，下(積)雪或路面結冰時，甲、乙類大客車及超過3.5噸大、小貨車及各類機、慢車(含大型重型機車)，禁止進入管制路段】。,M,雙向,2024/01/28-06:41:00,6e5c44df4346643a338cc32b8ff067e7,True,11301280019-0
熱心聽眾,2024/01/28,交通障礙,06:43:00,,福爾摩沙高速公路-國道３號,24.97644,2024-01-28 06:45:20.023,121.5694,南下在25公里.木柵休息區 外路肩 白自小客停著 駕駛下車在車後 +1行人在路肩往南下行走,N,南下,2024/01/28-06:43:00,609b3f36ecdf8c1aa73a5f8f4dd89957,True,11301280020-0
公路局南區養護工程分局,2024/01/28,事故,06:25:00,,(台北楓港)-台１線,22.432001,2024-01-28 06:47:56.633,120.572685,南下在429.85公里到432.6公里之間台1線南下 枋寮前 (屏東佳冬戰備跑道路段)，發生車禍事故，占用主車道，機車道正常通行，請用路人改道行駛。,S,南下,2024/01/28-06:25:00,98c46035d6a183de7c88ebecf1d1b3d1,True,11301280016-0
公路局東區養護工程分局,2024/01/28,其他,06:43:00,,(霧社大禹嶺)-台14甲,24.137272,2024-01-28 06:50:49.723,121.276634,雙向在31公里到33公里之間台14甲線31K~33K(武嶺至松雪樓路段)因應局部路面(肩)積雪結冰未融，於113年1月28日07:00起限加掛雪鏈通行，造成不便敬請見諒。(配合中分局管制),E,雙向,2024/01/28-06:43:00,f1febbe312774debf3d0de330aa665d8,True,11301280021-0
熱心聽眾0981+國四隊,2024/01/28,事故,06:25:00,,中山高速公路-國道１號,23.65057,2024-01-28 06:51:56.973,120.44719,南下在245.8公里*0647 國四隊 佔用內中外車道 請用路人行經該路段小心駕駛*.舊斗南收費站前 佔用內+外 大貨車+自小客事故 內三線有散落物 剩下最外線可行,M,南下,2024/01/28-06:25:00,8bcb480442820ad937d013574633c5f0,True,11301280015-0
熱心聽眾,2024/01/28,交通障礙,07:01:00,,中山高速公路-國道１號,24.04084,2024-01-28 07:02:06.673,120.52283,北上在201公里.彰化前.中線及內側之間.繩索.通知,M,北上,2024/01/28-07:01:00,57df400328782b46016eebb669e8546e,True,11301280022-0
熱心聽眾0981+國四隊,2024/01/28,事故,06:25:00,,中山高速公路-國道１號,23.65057,2024-01-28 07:02:33.397,120.44719,南下在245.8公里*0702聽眾:排除**0655 cctv 占用內線 **0647 國四隊 佔用內中外車道 請用路人行經該路段小心駕駛*.舊斗南收費站前 佔用內+外 大貨車+自小客事故 內三線有散落物 剩下最外線可行,M,南下,2024/01/28-06:25:00,b9d44e8117d02e5c55ed7abdfaa01832,True,11301280015-0
熱心聽眾,2024/01/28,交通障礙,07:08:00,,福爾摩沙高速公路-國道３號,25.13978,2024-01-28 07:08:27.23,121.71526,南下.安坑隧道入口.中.坑洞.通知,N,南下,2024/01/28-07:08:00,a06a8e52ba494a60d093165dd2a1e145,True,11301280023-0
公路局東區養護工程分局,2024/01/28,其他,07:13:00,,(中橫公路)-台８線,24.206224,2024-01-28 07:17:14.27,121.43291,雙向在150公里到160公里之間台8線150K至160K(洛韶至西寶)沿線部分路段起濃霧，請用路人行經該路段開啟頭燈並小心駕駛。,E,雙向,2024/01/28-07:13:00,5eeed71013137c13a586e68a3c7e5ad8,True,11301280024-0
公路局南區養護工程分局,2024/01/28,事故,06:25:00,,(台北楓港)-台１線,22.432001,2024-01-28 07:19:58.88,120.572685,南下在432公里台1線南下 枋寮前 (屏東佳冬戰備跑道路段)，發生車禍事故，目前占用南下中、外側車道、北上部分內側車道，其餘車道正常通行，請用路人行經該路段小心駕駛。,S,南下,2024/01/28-06:25:00,aff186c1c1e8bd18601057f96baece36,True,11301280016-0
熱心聽眾,2024/01/28,其他,07:17:00,,中山高速公路-國道１號,24.27353,2024-01-28 07:20:36.243,120.69312,南下在165公里到164公里之間*0720聽眾更正方向.目前在168K*.過台中系統.外路肩.機車誤闖.通知,M,南下,2024/01/28-07:17:00,a9671b1d04e7b5faa317b7f11e3bf206,True,11301280025-0
熱心聽眾,2024/01/28,交通障礙,07:18:00,,中山高速公路-國道１號,22.931019,2024-01-28 07:20:37.337,120.25447,南下在332公里.過仁德系統.中.輪胎皮.通知,S,南下,2024/01/28-07:18:00,2fc9d300813ae12b2b15954a314c318f,True,11301280026-0
熱心聽眾.中控,2024/01/28,其他,07:17:00,,中山高速公路-國道１號,24.27353,2024-01-28 07:26:16.967,120.69312,南下在165公里到164公里之間*0725中控:已下豐原出口**0720聽眾更正方向.目前在168K*.過台中系統.外路肩.機車誤闖.通知,M,南下,2024/01/28-07:17:00,24ed71a10cd34a9a485a146a1b2409dc,True,11301280025-0
公路局中區養護工程分局,2024/01/28,道路施工,07:26:00,,(西濱快速)-台61線,24.73303,2024-01-28 07:26:36.3,120.88052,雙向在85.829公里到130.956公里之間台61線雙向85K+829至130K+956崎頂至房裡路段，自113年1月28日7時30分起至12時止，於內外車道進行道路巡查及坑洞緊急修補作業，採移動性施工，請注意路況並小心駕駛。,M,雙向,2024/01/28-07:26:00,f19177ffa2a7775bd0b318e11c3d771e,True,11301280027-0
公路局中區養護工程分局,2024/01/28,道路施工,07:26:00,,(西濱快速)-台61線,24.73303,2024-01-28 07:27:07.96,120.88052,雙向在85.829公里到130.956公里之間台61線雙向85K+829至130K+956崎頂至房裡路段，自113年1月28日8時起至17時止，於外車道進行垃圾撿拾作業，採移動性施工，請注意路況並小心駕駛。,M,雙向,2024/01/28-07:26:00,bc29e43b204245ad35e37c2e55566983,True,11301280028-0
公路局北區養護工程局,2024/01/28,交通障礙,06:40:00,,(西濱快速)-台61線,25.12153,2024-01-28 07:35:59.873,121.30681,"南下在19.5公里到19.7公里之間*07:35北分局：已排除**已通知工務段派員處理*蘆竹路段,路肩,狗屍體",N,南下,2024/01/28-06:40:00,577faf6d6a844cf2bd565b5e6b4d13f5,True,11301280018-0
熱心聽眾,2024/01/28,交通障礙,07:37:00,,福爾摩沙高速公路-國道３號,22.49407,2024-01-28 07:40:35.56,120.52861,北上在424公里到423公里之間.南州路段.內外車道之間.木板.通知,S,北上,2024/01/28-07:37:00,a7a3eaf69652567c307ca8de63ecc49a,True,11301280029-0
熱心聽眾0902.南分局,2024/01/28,事故,06:19:00,,(台北楓港)-台１線,25.045685,2024-01-28 07:42:16.063,121.51962,南下在429.85公里到432.6公里之間*0741南分局:占用中+外線*.枋寮前 屏東佳冬戰備跑道路段 全 車禍 全線封閉 請改道,S,南下,2024/01/28-06:19:00,5cc3391c04b4cbe84c6e9b20c93c6695,True,11301280014-0
臺中市警察局交通大隊,2024/01/28,道路施工,07:41:00,,,24.2,2024-01-28 07:42:47.47,120.52,"忠明南路 往國光路  過五權南路方向  外側 施工圍籬擺放 , 目前後方車流正常",M,無,2024/01/28-07:41:00,574e8813c746685f6530833672bc8776,True,11301280001-2
聽眾,2024/01/28,交通障礙,07:52:00,,中山高速公路-國道１號,22.87339,2024-01-28 07:53:00.12,120.28239,南下在339公里.過路竹.中線及內側之間.黑塑膠袋.通知,S,南下,2024/01/28-07:52:00,2fcd5e291175213c95ef69644b435af1,True,11301280030-0
公路局雲嘉南區養護工程分局,2024/01/28,交通障礙,08:02:00,,(北門玉井)-台84線,23.14,2024-01-28 08:08:24.1,120.3834,東向在32.8公里路肩 水桶，新營工務段已於08:07，處理中。,S,東向,2024/01/28-08:02:00,6a07a304f42cbe2671de37cf4b04b5e1,True,11301280032-0
熱心聽眾,2024/01/28,其他,08:10:00,,中山高速公路-國道１號,23.6455,2024-01-28 08:10:46.37,120.44503,南下在246.4公里大林---斗南   內  黑色貓咪屍體,M,南下,2024/01/28-08:10:00,134820ac1f73c656b23637f99ac0d384,True,11301280002-2
熱心聽眾,2024/01/28,其他,08:10:00,,福爾摩沙高速公路-國道３號,25.13978,2024-01-28 08:11:10.933,121.71526,南下.龍潭前.自小0758-??搖搖晃晃,N,南下,2024/01/28-08:10:00,e9fff9b339893eabd0c26d4fa386f486,True,11301280033-0
熱心聽眾.南控,2024/01/28,交通障礙,07:18:00,,中山高速公路-國道１號,22.931019,2024-01-28 08:11:33.513,120.25447,南下在332公里*0811南控:排除*.過仁德系統.中.輪胎皮.通知,S,南下,2024/01/28-07:18:00,bd2558210e008ebe2c355e7b1960612c,True,11301280026-0
熱心聽眾.南控,2024/01/28,交通障礙,07:53:00,,(北門玉井)-台84線,23.21524,2024-01-28 08:11:48.75,120.24599,西行*0811南控:排除*.下營系統接國一南下匝道.中.棧板,S,西行,2024/01/28-07:53:00,e0d4c81397269008fda58060e35c38e1,True,11301280031-0
熱心聽眾,2024/01/28,交通障礙,08:10:00,,中山高速公路-國道１號,25.12263,2024-01-28 08:12:23.67,121.73558,北上員林戰備道   路肩   掉落物 ( *聽眾* 很大 很危險 勾到會翻車 ),M,北上,2024/01/28-08:10:00,dba5efa9a6826ca5309e3d0b3f264fa9,True,11301280003-2
熱心聽眾,2024/01/28,其他,08:15:00,,福爾摩沙高速公路-國道３號,24.06805,2024-01-28 08:15:54.63,120.64891,北上在207.5公里到207.6公里之間烏日交流道   內    貓咪屍體,M,北上,2024/01/28-08:15:00,504670eba8a24d90a3ef808cdb31daa5,True,11301280004-2
